ref	word	lemma	pos	parse
1Tim 1:1	Παῦλος	Παῦλος	N-	----NSM-
1Tim 1:1	ἀπόστολος	ἀπόστολος	N-	----NSM-
1Tim 1:1	Χριστοῦ	Χριστός	N-	----GSM-
1Tim 1:1	Ἰησοῦ	Ἰησοῦς	N-	----GSM-
1Tim 1:1	κατ’	κατά	P-	--------
1Tim 1:1	ἐπιταγὴν	ἐπιταγή	N-	----ASF-
1Tim 1:1	θεοῦ	θεός	N-	----GSM-
1Tim 1:1	σωτῆρος	σωτήρ	N-	----GSM-
1Tim 1:1	ἡμῶν	ἐγώ	RP	----GP--
1Tim 1:1	καὶ	καί	C-	--------
1Tim 1:1	Χριστοῦ	Χριστός	N-	----GSM-
1Tim 1:1	Ἰησοῦ	Ἰησοῦς	N-	----GSM-
1Tim 1:1	τῆς	ὁ	RA	----GSF-
1Tim 1:1	ἐλπίδος	ἐλπίς	N-	----GSF-
1Tim 1:1	ἡμῶν	ἐγώ	RP	----GP--
1Tim 1:2	Τιμοθέῳ	Τιμόθεος	N-	----DSM-
1Tim 1:2	γνησίῳ	γνήσιος	A-	----DSN-
1Tim 1:2	τέκνῳ	τέκνον	N-	----DSN-
1Tim 1:2	ἐν	ἐν	P-	--------
1Tim 1:2	πίστει	πίστις	N-	----DSF-
1Tim 1:2	χάρις	χάρις	N-	----NSF-
1Tim 1:2	ἔλεος	ἔλεος	N-	----NSN-
1Tim 1:2	εἰρήνη	εἰρήνη	N-	----NSF-
1Tim 1:2	ἀπὸ	ἀπό	P-	--------
1Tim 1:2	θεοῦ	θεός	N-	----GSM-
1Tim 1:2	πατρὸς	πατήρ	N-	----GSM-
1Tim 1:2	καὶ	καί	C-	--------
1Tim 1:2	Χριστοῦ	Χριστός	N-	----GSM-
1Tim 1:2	Ἰησοῦ	Ἰησοῦς	N-	----GSM-
1Tim 1:2	τοῦ	ὁ	RA	----GSM-
1Tim 1:2	κυρίου	κύριος	N-	----GSM-
1Tim 1:2	ἡμῶν	ἐγώ	RP	----GP--
1Tim 1:3	Καθὼς	καθώς	C-	--------
1Tim 1:3	παρεκάλεσά	παρακαλέω	V-	1AAI-S--
1Tim 1:3	σε	σύ	RP	----AS--
1Tim 1:3	προσμεῖναι	προσμένω	V-	-AAN----
1Tim 1:3	ἐν	ἐν	P-	--------
1Tim 1:3	Ἐφέσῳ	Ἔφεσος	N-	----DSF-
1Tim 1:3	πορευόμενος	πορεύομαι	V-	-PMPNSM-
1Tim 1:3	εἰς	εἰς	P-	--------
1Tim 1:3	Μακεδονίαν	Μακεδονία	N-	----ASF-
1Tim 1:3	ἵνα	ἵνα	C-	--------
1Tim 1:3	παραγγείλῃς	παραγγέλλω	V-	2AAS-S--
1Tim 1:3	τισὶν	τις	RI	----DPM-
1Tim 1:3	μὴ	μή	D-	--------
1Tim 1:3	ἑτεροδιδασκαλεῖν	ἑτεροδιδασκαλέω	V-	-PAN----
1Tim 1:4	μηδὲ	μηδέ	C-	--------
1Tim 1:4	προσέχειν	προσέχω	V-	-PAN----
1Tim 1:4	μύθοις	μῦθος	N-	----DPM-
1Tim 1:4	καὶ	καί	C-	--------
1Tim 1:4	γενεαλογίαις	γενεαλογία	N-	----DPF-
1Tim 1:4	ἀπεράντοις	ἀπέραντος	A-	----DPF-
1Tim 1:4	αἵτινες	ὅστις	RR	----NPF-
1Tim 1:4	ἐκζητήσεις	ἐκζήτησις	N-	----APF-
