ref	word	lemma	pos	parse
2John 1:1	Ὁ	ὁ	RA	----NSM-
2John 1:1	πρεσβύτερος	πρεσβύτερος	A-	----NSM-
2John 1:1	ἐκλεκτῇ	ἐκλεκτός	A-	----DSF-
2John 1:1	κυρίᾳ	κυρία	N-	----DSF-
2John 1:1	καὶ	καί	C-	--------
2John 1:1	τοῖς	ὁ	RA	----DPN-
2John 1:1	τέκνοις	τέκνον	N-	----DPN-
2John 1:1	αὐτῆς	αὐτός	RP	----GSF-
2John 1:1	οὓς	ὅς	RR	----APM-
2John 1:1	ἐγὼ	ἐγώ	RP	----NS--
2John 1:1	ἀγαπῶ	ἀγαπάω	V-	1PAI-S--
2John 1:1	ἐν	ἐν	P-	--------
2John 1:1	ἀληθείᾳ	ἀλήθεια	N-	----DSF-
2John 1:1	καὶ	καί	C-	--------
2John 1:1	οὐκ	οὐ	D-	--------
2John 1:1	ἐγὼ	ἐγώ	RP	----NS--
2John 1:1	μόνος	μόνος	A-	----NSM-
2John 1:1	ἀλλὰ	ἀλλά	C-	--------
2John 1:1	καὶ	καί	D-	--------
2John 1:1	πάντες	πᾶς	A-	----NPM-
2John 1:1	οἱ	ὁ	RA	----NPM-
2John 1:1	ἐγνωκότες	γινώσκω	V-	-XAPNPM-
2John 1:1	τὴν	ὁ	RA	----ASF-
2John 1:1	ἀλήθειαν	ἀλήθεια	N-	----ASF-
2John 1:2	διὰ	διά	P-	--------
2John 1:2	τὴν	ὁ	RA	----ASF-
2John 1:2	ἀλήθειαν	ἀλήθεια	N-	----ASF-
2John 1:2	τὴν	ὁ	RA	----ASF-
2John 1:2	μένουσαν	μένω	V-	-PAPASF-
2John 1:2	ἐν	ἐν	P-	--------
2John 1:2	ἡμῖν	ἐγώ	RP	----DP--
2John 1:2	καὶ	καί	C-	--------
2John 1:2	μεθ’	μετά	P-	--------
2John 1:2	ἡμῶν	ἐγώ	RP	----GP--
2John 1:2	ἔσται	εἰμί	V-	3FMI-S--
2John 1:2	εἰς	εἰς	P-	--------
2John 1:2	τὸν	ὁ	RA	----ASM-
2John 1:2	αἰῶνα	αἰών	N-	----ASM-
2John 1:3	ἔσται	εἰμί	V-	3FMI-S--
2John 1:3	μεθ’	μετά	P-	--------
2John 1:3	ἡμῶν	ἐγώ	RP	----GP--
2John 1:3	χάρις	χάρις	N-	----NSF-
2John 1:3	ἔλεος	ἔλεος	N-	----NSN-
2John 1:3	εἰρήνη	εἰρήνη	N-	----NSF-
2John 1:3	παρὰ	παρά	P-	--------
2John 1:3	θεοῦ	θεός	N-	----GSM-
2John 1:3	πατρός	πατήρ	N-	----GSM-
2John 1:3	καὶ	καί	C-	--------
2John 1:3	παρὰ	παρά	P-	--------
2John 1:3	Ἰησοῦ	Ἰησοῦς	N-	----GSM-
2John 1:3	Χριστοῦ	Χριστός	N-	----GSM-
2John 1:3	τοῦ	ὁ	RA	----GSM-
2John 1:3	υἱοῦ	υἱός	N-	----GSM-
2John 1:3	τοῦ	ὁ	RA	----GSM-
2John 1:3	πατρός	πατήρ	N-	----GSM-
2John 1:3	ἐν	ἐν	P-	--------
2John 1:3	ἀληθείᾳ	ἀλήθεια	N-	----DSF-
2John 1:3	καὶ	καί	C-	--------
2John 1:3	ἀγάπῃ	ἀγάπη	N-	----DSF-
2John 1:4	Ἐχάρην	χαίρω	V-	1API-S--
2John 1:4	λίαν	λίαν	D-	--------
2John 1:4	ὅτι	ὅτι	C-	--------
2John 1:4	εὕρηκα	εὑρίσκω	V-	1XAI-S--
2John 1:4	ἐκ	ἐκ	P-	--------
2John 1:4	τῶν	ὁ	RA	----GPN-
2John 1:4	τέκνων	τέκνον	N-	----GPN-
2John 1:4	σου	σύ	RP	----GS--
2John 1:4	περιπατοῦντας	περιπατέω	V-	-PAPAPM-
2John 1:4	ἐν	ἐν	P-	--------
2John 1:4	ἀληθείᾳ	ἀλήθεια	N-	----DSF-
2John 1:4	καθὼς	καθώς	C-	--------
2John 1:4	ἐντολὴν	ἐντολή	N-	----ASF-
2John 1:4	ἐλάβομεν	λαμβάνω	V-	1AAI-P--
2John 1:4	παρὰ	παρά	P-	--------
2John 1:4	τοῦ	ὁ	RA	----GSM-
2John 1:4	πατρός	πατήρ	N-	----GSM-
2John 1:5	καὶ	καί	C-	--------
2John 1:5	νῦν	νῦν	D-	--------
2John 1:5	ἐρωτῶ	ἐρωτάω	V-	1PAI-S--
2John 1:5	σε	σύ	RP	----AS--
2John 1:5	κυρία	κυρία	N-	----VSF-
2John 1:5	οὐχ	οὐ	D-	--------
