ref	word	lemma	pos	parse
2Cor 1:9	ἵνα	ἵνα	C-	--------
2Cor 1:9	μὴ	μή	D-	--------
2Cor 1:9	πεποιθότες	πείθω	V-	-XAPNPM-
2Cor 1:9	ὦμεν	εἰμί	V-	1PAS-P--
2Cor 1:9	ἐφ’	ἐπί	P-	--------
2Cor 1:9	ἑαυτοῖς	ἑαυτοῦ	RP	----DPM-
2Cor 1:9	ἀλλ’	ἀλλά	C-	--------
2Cor 1:9	ἐπὶ	ἐπί	P-	--------
2Cor 1:9	τῷ	ὁ	RA	----DSM-
2Cor 1:9	θεῷ	θεός	N-	----DSM-
2Cor 1:9	τῷ	ὁ	RA	----DSM-
2Cor 1:9	ἐγείροντι	ἐγείρω	V-	-PAPDSM-
2Cor 1:9	τοὺς	ὁ	RA	----APM-
2Cor 1:9	νεκρούς	νεκρός	A-	----APM-
2Cor 1:10	ὃς	ὅς	RR	----NSM-
2Cor 1:10	ἐκ	ἐκ	P-	--------
2Cor 1:10	τηλικούτου	τηλικοῦτος	RD	----GSM-
2Cor 1:10	θανάτου	θάνατος	N-	----GSM-
2Cor 1:10	ἐρρύσατο	ῥύομαι	V-	3AMI-S--
2Cor 1:10	ἡμᾶς	ἐγώ	RP	----AP--
2Cor 1:10	καὶ	καί	C-	--------
2Cor 1:10	ῥύσεται	ῥύομαι	V-	3FMI-S--
2Cor 1:10	εἰς	εἰς	P-	--------
2Cor 1:10	ὃν	ὅς	RR	----ASM-
2Cor 1:10	ἠλπίκαμεν	ἐλπίζω	V-	1XAI-P--
2Cor 1:10	ὅτι	ὅτι	C-	--------
2Cor 1:10	καὶ	καί	D-	--------
2Cor 1:10	ἔτι	ἔτι	D-	--------
2Cor 1:10	ῥύσεται	ῥύομαι	V-	3FMI-S--
2Cor 1:11	συνυπουργούντων	συνυπουργέω	V-	-PAPGPM-
2Cor 1:11	καὶ	καί	D-	--------
2Cor 1:11	ὑμῶν	σύ	RP	----GP--
2Cor 1:11	ὑπὲρ	ὑπέρ	P-	--------
2Cor 1:11	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:11	τῇ	ὁ	RA	----DSF-
2Cor 1:11	δεήσει	δέησις	N-	----DSF-
2Cor 1:11	ἵνα	ἵνα	C-	--------
2Cor 1:11	ἐκ	ἐκ	P-	--------
2Cor 1:11	πολλῶν	πολύς	A-	----GPN-
2Cor 1:11	προσώπων	πρόσωπον	N-	----GPN-
2Cor 1:11	τὸ	ὁ	RA	----NSN-
2Cor 1:11	εἰς	εἰς	P-	--------
2Cor 1:11	ἡμᾶς	ἐγώ	RP	----AP--
2Cor 1:11	χάρισμα	χάρισμα	N-	----NSN-
2Cor 1:11	διὰ	διά	P-	--------
2Cor 1:11	πολλῶν	πολύς	A-	----GPM-
2Cor 1:11	εὐχαριστηθῇ	εὐχαριστέω	V-	3APS-S--
2Cor 1:11	ὑπὲρ	ὑπέρ	P-	--------
2Cor 1:11	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:12	Ἡ	ὁ	RA	----NSF-
2Cor 1:12	γὰρ	γάρ	C-	--------
2Cor 1:12	καύχησις	καύχησις	N-	----NSF-
2Cor 1:12	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:12	αὕτη	οὗτος	RD	----NSF-
2Cor 1:12	ἐστίν	εἰμί	V-	3PAI-S--
2Cor 1:12	τὸ	ὁ	RA	----NSN-
